customer_id,age,country,subscription_plan,tenure_months,monthly_fee,total_spend,avg_logins_per_week,support_tickets,payment_delays,last_login_days,churn,recency_score,frequency_score,monetary_score,engagement_score,usage_decline,estimated_clv
20e32c12-e31e-44ae-9f00-6619e8df886e,23,Canada,Pro,17,50,850,5,1,1,44,0,0.022222222222222223,3.2,850,7.3999999999999995,0,850.0
c00879df-25d4-469a-8948-e26f8a7c4007,32,Canada,Basic,43,20,860,1,3,0,26,0,0.037037037037037035,1.2000000000000002,860,13.4,0,860.0
a5004c07-b138-4969-9709-464405a8947f,67,USA,Basic,32,20,640,2,2,0,44,1,0.022222222222222223,1.6,640,10.6,0,320.0
d7bf4962-3c81-4be2-8055-76126c26447f,59,UK,Enterprise,1,120,120,2,2,1,57,0,0.017241379310344827,1.6,120,1.1,1,120.0
7e951008-05b5-4e45-9efd-f5c2ad99bb62,32,Germany,Enterprise,41,120,4920,2,2,0,7,1,0.125,1.6,4920,13.299999999999999,0,2460.0
a442c276-6551-499f-ba0d-b6b256c80c2b,56,India,Basic,9,20,180,8,0,0,34,0,0.02857142857142857,4.8,180,6.699999999999999,0,180.0
b8a5b4c2-46fd-40c0-9a00-8759599066db,22,Germany,Enterprise,13,120,1560,5,1,0,40,1,0.024390243902439025,3.2,1560,6.4,0,780.0
02dedddd-d6fb-47d4-9179-067427ef3f0e,51,Canada,Pro,31,50,1550,5,2,1,13,0,0.07142857142857142,3.4,1550,11.6,0,1550.0
1d957cf5-ad9c-4289-b1de-0414af0dec7e,42,Germany,Pro,4,50,200,5,1,0,26,0,0.037037037037037035,3.2,200,3.7,0,200.0
20ab462f-aa4e-44e4-9977-aad6b2f592b9,26,India,Basic,33,20,660,6,2,1,23,0,0.041666666666666664,3.9999999999999996,660,12.700000000000001,0,660.0
98e93314-95c3-4a6d-bafd-5f01254d1231,49,UK,Pro,25,50,1250,7,0,3,1,0,0.5,4.2,1250,10.4,0,1250.0
4e3f86a7-ca24-4d22-8775-0e7373f9c690,64,India,Basic,43,20,860,5,0,0,28,0,0.034482758620689655,3.0,860,15.4,0,860.0
43648ff5-4173-48b0-833f-0e9c9a8dd5fb,29,Germany,Enterprise,9,120,1080,5,1,1,12,0,0.07692307692307693,3.2,1080,4.999999999999999,0,1080.0
de26e648-ef1a-4d1a-aa2d-0be5f3f27f79,19,Germany,Enterprise,14,120,1680,8,2,0,22,0,0.043478260869565216,5.2,1680,8.2,0,1680.0
e07cd1b6-8455-4004-a95b-9772bfcae841,61,USA,Pro,7,50,350,5,2,0,22,0,0.043478260869565216,3.4,350,4.6,0,350.0
fd84917a-e6c3-4fe9-9434-e789e87500d9,56,USA,Basic,28,20,560,4,2,1,26,0,0.037037037037037035,2.8,560,10.200000000000001,0,560.0
247bd48c-8eb7-44be-a40c-c33c7a27b3d2,39,UK,Enterprise,40,120,4800,8,0,1,5,0,0.16666666666666666,4.8,4800,15.8,0,4800.0
ce709f9a-91c0-4463-8643-7147f5c0e59d,36,Canada,Enterprise,42,120,5040,6,1,3,52,0,0.018867924528301886,3.8,5040,15.0,1,5040.0
97e5d983-aacb-4480-9acb-8953a6fa220f,45,UK,Enterprise,9,120,1080,6,0,3,19,1,0.05,3.5999999999999996,1080,5.1,0,540.0
eb7abfa5-9cc8-486f-a8d0-d8fd4c249ec3,43,India,Enterprise,11,120,1320,6,3,0,39,0,0.025,4.199999999999999,1320,6.3,0,1320.0
d0cfb730-3a04-4dd6-a369-e7be7923f9df,66,USA,Pro,33,50,1650,6,1,0,36,0,0.02702702702702703,3.8,1650,12.9,0,1650.0
fcb2a55c-2f27-4813-94eb-2e40ae68bfab,52,UK,Basic,25,20,500,3,4,2,24,0,0.04,2.5999999999999996,500,8.6,0,500.0
c2d14d03-987c-4124-8b6a-c67e3b1f3b55,31,India,Basic,34,20,680,8,2,2,24,0,0.04,5.2,680,13.799999999999999,0,680.0
bc001e0b-a7b6-4c9b-af21-b3c56b6037f8,28,UK,Basic,16,20,320,2,2,0,26,0,0.037037037037037035,1.6,320,5.8,0,320.0
a8452b69-acc0-43d0-b8cb-323935db4ce8,25,UK,Enterprise,36,120,4320,6,3,1,27,0,0.03571428571428571,4.199999999999999,4320,13.6,1,4320.0
74b9d036-9139-41c1-baca-2d6e7c43125b,52,Germany,Basic,18,20,360,5,2,0,6,0,0.14285714285714285,3.4,360,7.8999999999999995,0,360.0
fd6f1ea0-3b82-4f65-90c1-6300bd516cd0,22,Canada,Basic,45,20,900,5,0,2,38,0,0.02564102564102564,3.0,900,15.6,0,900.0
89b44173-e42f-41da-8a94-67e77763328f,40,UK,Pro,8,50,400,6,1,1,20,0,0.047619047619047616,3.8,400,5.2,0,400.0
a2e9d404-f71e-48dd-8333-11f14ace0589,66,Canada,Pro,32,50,1600,4,2,2,49,0,0.02,2.8,1600,11.2,0,1600.0
bd6ffb96-8ac0-4331-aced-d6bf2e0bdafa,46,USA,Enterprise,44,120,5280,7,0,3,26,0,0.037037037037037035,4.2,5280,16.099999999999998,0,5280.0
3615b5a1-b103-4ff2-b91e-77fe4dba9b61,36,Germany,Enterprise,43,120,5160,3,3,2,12,0,0.07692307692307693,2.4,5160,14.0,0,5160.0
ac1c04ec-7b3a-4a4f-88fd-45bd1871b60f,27,India,Pro,9,50,450,5,5,0,13,0,0.07142857142857142,4.0,450,5.199999999999999,1,450.0
72c9b68f-987b-45a9-8ac7-33822546c345,38,USA,Basic,37,20,740,5,3,1,47,1,0.020833333333333332,3.6,740,13.4,0,370.0
90631b0a-11b6-4635-a069-7937d673a870,68,Canada,Pro,1,50,50,1,1,2,31,1,0.03125,0.8,50,0.4,0,25.0
42523cf1-2004-4722-bd53-375ba01beeb4,30,USA,Pro,4,50,200,6,1,2,9,0,0.1,3.8,200,3.8000000000000003,1,200.0
6e228a59-01ae-4db8-8a36-9c8c5213c5b5,51,Canada,Pro,16,50,800,4,3,0,10,0,0.09090909090909091,3.0,800,6.8,0,800.0
0755cf24-c30f-4020-88ad-bc19b322997a,63,UK,Basic,18,20,360,7,4,0,39,0,0.025,5.0,360,8.899999999999999,1,360.0
99b830f7-940e-4750-965c-12923b991365,28,UK,Pro,1,50,50,3,1,0,39,1,0.025,1.9999999999999998,50,1.8,0,25.0
2f8c46ba-4447-4505-a1b0-eea52311e588,47,UK,Basic,1,20,20,9,1,1,27,0,0.03571428571428571,5.6,20,4.6,1,20.0
394bba7b-08ad-47fb-a329-be9cd956b4d3,47,India,Pro,17,50,850,2,0,0,21,0,0.045454545454545456,1.2,850,6.1,0,850.0
72601b70-643c-41f6-b714-3cebbf01202e,52,UK,Pro,27,50,1350,8,2,1,22,0,0.043478260869565216,5.2,1350,11.9,1,1350.0
a3e4cc96-495c-4d2c-960d-2d3eea0040ba,41,USA,Basic,39,20,780,2,1,1,34,0,0.02857142857142857,1.4,780,12.5,1,780.0
2431d4d5-aabb-49eb-86e7-508ac85325e5,60,India,Enterprise,41,120,4920,6,2,1,30,0,0.03225806451612903,3.9999999999999996,4920,15.1,0,4920.0
8cb819cb-9a03-45eb-92a4-3844acdd4d0f,19,Germany,Enterprise,44,120,5280,5,1,0,24,0,0.04,3.2,5280,15.7,1,5280.0
b016a901-eb28-471b-9527-893f21aedada,62,Canada,Basic,16,20,320,3,1,0,19,0,0.05,1.9999999999999998,320,6.3,0,320.0
22549d51-9a5b-4329-89f4-11f958f6b54f,46,Germany,Enterprise,40,120,4800,7,5,0,21,0,0.045454545454545456,5.2,4800,15.5,0,4800.0
a24fb87e-8143-4f52-8870-593032fe6a5d,37,Germany,Pro,47,50,2350,9,3,0,55,0,0.017857142857142856,6.0,2350,18.6,0,2350.0
28518725-6529-4f8b-abe4-6062fb61eb36,51,Canada,Pro,31,50,1550,5,1,0,10,0,0.09090909090909091,3.2,1550,11.799999999999999,0,1550.0
5a5e6c85-3e22-41ff-bd55-b531778856bc,19,Germany,Enterprise,42,120,5040,2,0,1,12,1,0.07692307692307693,1.2,5040,13.4,0,2520.0
48db3c4c-dbd8-4f16-8d0c-d80469d9028f,64,UK,Basic,26,20,520,6,0,1,13,0,0.07142857142857142,3.5999999999999996,520,10.600000000000001,0,520.0
3ed43278-e17a-489a-a9b4-557aed38a6e2,30,USA,Pro,3,50,150,1,2,1,4,0,0.2,1.0,150,1.2,0,150.0
8a5c2e23-3719-4f26-acb8-1f96a6a751f2,45,India,Basic,12,20,240,6,3,1,24,0,0.04,4.199999999999999,240,6.3999999999999995,1,240.0
4e77524a-d362-4f3a-a502-e14d2b3bd6d1,24,USA,Basic,39,20,780,11,1,1,22,0,0.043478260869565216,6.8,780,17.0,1,780.0
e42664b1-1112-453b-995e-1d44e877b19b,42,Canada,Enterprise,37,120,4440,5,2,2,10,0,0.09090909090909091,3.4,4440,13.2,0,4440.0
7670e3fb-8207-48d0-8314-70a27f58d2dc,62,Canada,Enterprise,11,120,1320,5,1,0,42,0,0.023255813953488372,3.2,1320,5.8,0,1320.0
7fc3c166-87a7-415d-971a-aaecc0ca1221,49,Canada,Pro,22,50,1100,12,1,1,26,0,0.037037037037037035,7.3999999999999995,1100,12.4,0,1100.0
0bc7f5e3-deb7-4ea8-b7c5-e5f1945f4480,57,USA,Enterprise,3,120,360,4,1,0,41,0,0.023809523809523808,2.6,360,2.9,0,360.0
1954549f-2d41-4c60-94ca-7d2e722763d7,48,India,Enterprise,19,120,2280,6,2,1,42,0,0.023255813953488372,3.9999999999999996,2280,8.5,0,2280.0
3861a603-7598-4d6a-9fd6-cd211f1fc1bf,55,Canada,Pro,17,50,850,6,4,0,40,1,0.024390243902439025,4.3999999999999995,850,8.1,0,425.0
5f19f77e-361c-4328-89b4-2769ae4b86b1,68,Germany,Basic,2,20,40,1,0,0,41,0,0.023809523809523808,0.6,40,1.1,0,40.0
a6416e21-12af-4ae5-9f8f-a5520bec0dd2,68,India,Basic,44,20,880,7,0,2,49,0,0.02,4.2,880,16.3,1,880.0
e1d2947d-8704-4d3a-86b6-a5d2d560e5c4,35,UK,Pro,34,50,1700,3,3,2,44,0,0.022222222222222223,2.4,1700,11.299999999999999,0,1700.0
35cda8ea-dacc-4716-9842-3989b04b59b7,64,UK,Basic,8,20,160,3,1,0,59,0,0.016666666666666666,1.9999999999999998,160,3.9,0,160.0
f43c9cb4-22c8-49cb-a7f6-0329435f344c,59,Canada,Basic,11,20,220,8,3,3,43,0,0.022727272727272728,5.4,220,6.699999999999999,0,220.0
e97cb377-566b-4054-9ee6-ee21a632946b,24,USA,Enterprise,9,120,1080,2,2,0,39,1,0.025,1.6,1080,3.6999999999999997,0,540.0
3a64f002-6b90-4ca9-ad3e-21167bcb95bd,49,India,Basic,23,20,460,6,3,0,22,0,0.043478260869565216,4.199999999999999,460,9.899999999999999,0,460.0
a66c7f00-f180-4a0e-8b6d-3a0ba5d0c5ca,24,UK,Enterprise,32,120,3840,7,4,0,41,0,0.023809523809523808,5.0,3840,13.1,0,3840.0
46ce7644-82e5-4339-a737-949adc586497,23,UK,Enterprise,2,120,240,9,1,0,15,0,0.0625,5.6,240,5.1,0,240.0
066c7ea5-081e-4929-80ad-d5bbd8641dd1,67,Canada,Enterprise,34,120,4080,8,1,1,13,0,0.07142857142857142,5.0,4080,14.0,0,4080.0
5b6bbc28-be8c-4dd6-8731-2112dd5bba18,54,UK,Enterprise,34,120,4080,6,0,0,24,0,0.04,3.5999999999999996,4080,13.2,1,4080.0
885ed2fb-4f92-4dfe-b270-e1d91c596e6e,42,Canada,Enterprise,19,120,2280,5,1,1,54,0,0.01818181818181818,3.2,2280,7.999999999999999,1,2280.0
390a0c3c-788e-4ddc-9793-8688d46929bd,20,India,Enterprise,10,120,1200,4,3,0,1,0,0.5,3.0,1200,5.0,0,1200.0
51278808-467f-409e-831a-7ded2f6b5c16,19,India,Enterprise,44,120,5280,7,1,0,43,1,0.022727272727272728,4.4,5280,16.7,0,2640.0
2392cf4f-8e02-4727-919f-1d4448719f76,50,USA,Pro,47,50,2350,6,6,0,33,0,0.029411764705882353,4.8,2350,17.1,0,2350.0
46195da2-a014-4e6a-a0b8-768039c678da,43,Canada,Basic,21,20,420,5,3,0,45,1,0.021739130434782608,3.6,420,8.8,0,210.0
6d422cb1-a8c7-47b3-a5a9-30cc4abbc334,40,UK,Enterprise,37,120,4440,3,3,1,48,0,0.02040816326530612,2.4,4440,12.4,0,4440.0
178983d6-f9e4-4525-b656-f3c05abb2953,62,India,Basic,39,20,780,4,2,0,27,0,0.03571428571428571,2.8,780,13.7,0,780.0
a4df9f28-73f2-49e6-9d53-7b9488a3477b,34,Canada,Pro,33,50,1650,4,5,0,46,0,0.02127659574468085,3.4,1650,11.9,0,1650.0
a3289cb4-3c81-46dc-8732-c67d07dddc7d,27,Canada,Pro,3,50,150,3,3,1,46,0,0.02127659574468085,2.4,150,2.1999999999999997,0,150.0
ce11a277-0e49-4fe6-926f-fe2eeb5184af,18,Germany,Basic,42,20,840,4,3,0,52,0,0.018867924528301886,3.0,840,14.6,0,840.0
6e46beb0-0199-4d20-bf49-951bb454d656,21,USA,Enterprise,39,120,4680,7,1,3,2,0,0.3333333333333333,4.4,4680,14.6,1,4680.0
72e9ed32-531f-44aa-925c-e00a1576c9b9,55,India,Basic,27,20,540,8,2,2,27,0,0.03571428571428571,5.2,540,11.7,1,540.0
eed6435b-039c-4d01-99a7-30d79bae28fb,21,USA,Pro,45,50,2250,3,3,3,18,0,0.05263157894736842,2.4,2250,14.4,1,2250.0
1b75be9c-8004-401a-8a48-6bd900b5d00b,59,UK,Basic,33,20,660,6,3,0,19,0,0.05,4.199999999999999,660,12.9,0,660.0
da20b3dd-f28c-4165-bd32-b491979df1ea,41,Germany,Basic,34,20,680,4,1,2,7,0,0.125,2.6,680,11.799999999999999,1,680.0
639f5c98-69df-4fbc-8172-52b4e30aae76,18,Germany,Pro,31,50,1550,3,1,3,14,0,0.06666666666666667,1.9999999999999998,1550,10.2,0,1550.0
73651a58-dff4-48f7-aeb5-aa48e019ebef,50,Canada,Basic,28,20,560,4,1,2,46,0,0.02127659574468085,2.6,560,10.0,1,560.0
098c8aa5-a2eb-4ba8-a2f1-e6db7ee05c84,57,UK,Pro,10,50,500,3,2,0,33,0,0.029411764705882353,2.1999999999999997,500,4.5,0,500.0
642b926e-5e57-4ee2-85ec-73c402bccbcb,39,UK,Basic,18,20,360,4,0,0,28,0,0.034482758620689655,2.4,360,7.3999999999999995,1,360.0
b53396c4-392e-450a-ba3d-adcd9a6d4e28,41,India,Enterprise,30,120,3600,6,1,0,21,0,0.045454545454545456,3.8,3600,12.0,0,3600.0
457b8b2b-848f-4442-a220-190bbdfd0f57,68,UK,Pro,12,50,600,3,2,4,49,1,0.02,2.1999999999999997,600,4.3,1,300.0
83911f8e-08a8-431d-b37e-272fc815a57c,69,India,Enterprise,15,120,1800,5,1,0,39,1,0.025,3.2,1800,7.0,1,900.0
db334db0-ec8c-40e1-a8bd-abca7ef572c8,44,India,Basic,6,20,120,5,2,1,24,0,0.04,3.4,120,4.1,0,120.0
6f097734-7b21-4e57-a2fa-b53eb297af09,67,Germany,Basic,20,20,400,4,4,0,16,0,0.058823529411764705,3.2,400,8.0,0,400.0
8cf26e36-ab09-4b97-9e27-d73fdd9faae1,50,Canada,Basic,10,20,200,6,1,0,20,0,0.047619047619047616,3.8,200,6.0,1,200.0
a6056a24-6142-4cb8-be23-e2713f8d12f3,39,USA,Enterprise,46,120,5520,5,2,0,47,0,0.020833333333333332,3.4,5520,16.299999999999997,0,5520.0
9a0aaf0f-e88c-4994-a891-f401d0327825,58,Germany,Pro,44,50,2200,6,3,1,24,0,0.04,4.199999999999999,2200,16.0,1,2200.0
cb685f35-bd0c-408b-a10b-6d5081602143,49,USA,Basic,45,20,900,3,1,0,32,0,0.030303030303030304,1.9999999999999998,900,15.0,0,900.0
9ae6a7bd-2802-4535-8945-bcad169a7337,36,India,Enterprise,2,120,240,9,4,2,20,0,0.047619047619047616,6.199999999999999,240,4.699999999999999,0,240.0
276d1389-ceff-4825-8327-786bf0287261,23,India,Pro,28,50,1400,4,3,0,56,0,0.017543859649122806,3.0,1400,10.4,0,1400.0
d993e8f2-b48a-48d2-a500-2793e292138c,39,UK,Basic,35,20,700,3,3,1,24,0,0.04,2.4,700,11.8,0,700.0
fc2b4c28-1106-41cc-847d-1a2fbbd4ac6d,39,Germany,Pro,35,50,1750,5,3,1,54,0,0.01818181818181818,3.6,1750,12.8,1,1750.0
b729719e-6e13-4792-9acc-d674d261d8e5,46,USA,Enterprise,26,120,3120,5,1,1,15,0,0.0625,3.2,3120,10.100000000000001,0,3120.0
b67e9666-9687-4588-83e7-a78d47c49317,42,Canada,Basic,4,20,80,1,3,2,2,0,0.3333333333333333,1.2000000000000002,80,1.2999999999999998,0,80.0
7a738485-013d-4623-9827-2ca619267555,26,Germany,Pro,4,50,200,5,2,1,1,0,0.5,3.4,200,3.5,0,200.0
54587ef6-eeac-4ba5-b158-a93c50c8d13d,40,USA,Basic,23,20,460,7,3,1,17,0,0.05555555555555555,4.800000000000001,460,10.2,0,460.0
756d2980-d5f9-4ab9-b94a-46ad0d026b4b,21,India,Pro,34,50,1700,6,3,0,24,0,0.04,4.199999999999999,1700,13.2,1,1700.0
ddee6398-3dd9-4e4f-96ad-e2f9fe39fde4,27,India,Pro,17,50,850,5,2,0,31,0,0.03125,3.4,850,7.6,1,850.0
0aeee4da-63ba-4df7-9814-156354315bc6,45,USA,Enterprise,21,120,2520,2,0,1,4,0,0.2,1.2,2520,7.1,0,2520.0
f9481a50-c89f-43d7-8197-c454135738be,40,Germany,Pro,20,50,1000,7,0,2,59,0,0.016666666666666666,4.2,1000,9.1,1,1000.0
2df67fb5-5db4-43a0-90c5-e9bf94694036,68,Germany,Pro,13,50,650,5,1,3,15,0,0.0625,3.2,650,5.800000000000001,1,650.0
b280ed7f-9f2d-4ff9-bcbd-c14f0e06d853,38,Germany,Pro,36,50,1800,6,3,0,41,0,0.023809523809523808,4.199999999999999,1800,13.799999999999999,0,1800.0
7ec9c6cd-56d7-4c63-a068-7846155e20de,43,India,Pro,12,50,600,7,0,0,21,0,0.045454545454545456,4.2,600,7.1,1,600.0
e35f65e8-4fcc-45c6-bfa1-e9a0a2e1660c,31,India,Enterprise,4,120,480,7,3,0,20,0,0.047619047619047616,4.800000000000001,480,4.7,0,480.0
49c45859-dec8-4b1d-84e5-72e8d2b275bf,50,USA,Basic,40,20,800,2,1,0,1,1,0.5,1.4,800,13.0,0,400.0
849be03a-7f96-49df-af66-d6c103b306b0,30,Germany,Basic,42,20,840,5,1,0,36,0,0.02702702702702703,3.2,840,15.1,1,840.0
e57381c7-e449-4688-8e2c-121f1381267f,52,Canada,Enterprise,9,120,1080,8,1,0,59,0,0.016666666666666666,5.0,1080,6.699999999999999,0,1080.0
8c03dafd-5203-45c3-8905-93d6790dbf67,29,UK,Enterprise,32,120,3840,10,1,1,2,0,0.3333333333333333,6.2,3840,14.4,1,3840.0
dea147ad-56b3-4ca9-8f9c-af2a078bd89c,32,Germany,Enterprise,2,120,240,8,1,2,42,1,0.023255813953488372,5.0,240,4.199999999999999,1,120.0
eb48a8d7-dce8-4936-bad7-8f4dc261b2eb,69,USA,Enterprise,8,120,960,7,2,0,34,0,0.02857142857142857,4.6000000000000005,960,5.9,0,960.0
041d474c-a883-47ac-9bd8-71e8b44c58f5,45,Germany,Pro,24,50,1200,5,2,0,32,0,0.030303030303030304,3.4,1200,9.7,1,1200.0
93c523c5-e8a7-4708-9e75-e0703104b1fb,38,Canada,Basic,36,20,720,5,0,0,4,0,0.2,3.0,720,13.299999999999999,0,720.0
187021eb-9a2c-4f90-9a3c-f5e7a73bffe1,23,Germany,Basic,36,20,720,4,1,2,11,0,0.08333333333333333,2.6,720,12.399999999999999,0,720.0
d41e6bf0-90f3-4033-bee2-880524c2c009,67,Germany,Enterprise,37,120,4440,7,3,0,56,1,0.017543859649122806,4.800000000000001,4440,14.6,0,2220.0
39e48806-09bd-4076-b45e-bd808c7c2656,46,Germany,Basic,21,20,420,5,1,1,42,1,0.023255813953488372,3.2,420,8.600000000000001,1,210.0
2e2171f7-7b88-457f-9e92-8cad5a07c4aa,45,Germany,Pro,32,50,1600,5,0,0,57,0,0.017241379310344827,3.0,1600,12.1,0,1600.0
b997676c-7098-4364-b3c6-0de0b9713b35,68,Canada,Pro,25,50,1250,2,2,0,44,0,0.022222222222222223,1.6,1250,8.5,0,1250.0
66cca96c-7428-44b0-9609-297a12c5d975,31,USA,Basic,32,20,640,3,3,1,55,1,0.017857142857142856,2.4,640,10.9,0,320.0
dbe22b7a-adcf-40c2-b00e-1337f5cf2eda,38,USA,Enterprise,33,120,3960,6,3,1,43,0,0.022727272727272728,4.199999999999999,3960,12.700000000000001,1,3960.0
606ec1d9-6aaa-4bb9-827a-dcad603efc12,30,Germany,Basic,16,20,320,3,3,3,34,1,0.02857142857142857,2.4,320,5.699999999999999,0,160.0
2063c2d4-efe3-4780-a0b4-3dcb81d76542,61,UK,Pro,18,50,900,6,6,0,45,0,0.021739130434782608,4.8,900,8.399999999999999,0,900.0
e0f7dcb3-97a2-46e4-b836-d4e55a94cf88,48,India,Enterprise,28,120,3360,8,4,1,55,1,0.017857142857142856,5.6,3360,12.200000000000001,0,1680.0
23aefa5c-927c-4e42-99b3-5a9e28c948e7,31,Canada,Pro,8,50,400,6,3,3,58,1,0.01694915254237288,4.199999999999999,400,4.800000000000001,0,200.0
4d7b244f-f4ff-485f-8773-ead001722719,57,India,Pro,40,50,2000,10,4,0,30,0,0.03225806451612903,6.8,2000,17.0,1,2000.0
65aa3e15-6003-4213-85ad-77c53491a93d,65,UK,Pro,7,50,350,4,0,0,57,0,0.017241379310344827,2.4,350,4.1,0,350.0
a6d7f76c-cb92-4767-bc63-5567ba5d3060,48,Canada,Basic,5,20,100,4,0,1,33,0,0.029411764705882353,2.4,100,3.3,0,100.0
f47399d5-c69e-44f4-8158-32d2cb951aa2,41,Germany,Basic,40,20,800,6,0,1,59,0,0.016666666666666666,3.5999999999999996,800,14.8,1,800.0
db71254b-aec1-4086-bd15-89f6fcac687c,32,UK,Pro,18,50,900,11,6,2,26,0,0.037037037037037035,7.8,900,10.499999999999998,0,900.0
c9c94a12-c91d-4ded-abaf-6a2ced92626b,29,USA,Basic,39,20,780,3,1,2,32,0,0.030303030303030304,1.9999999999999998,780,12.799999999999999,1,780.0
b1a5a8be-9f50-4c61-8702-8f21de05f383,19,UK,Enterprise,22,120,2640,5,2,0,12,0,0.07692307692307693,3.4,2640,9.1,0,2640.0
3adaad14-463b-4b9b-87f8-8e93bd8fb6e4,43,UK,Pro,19,50,950,8,2,1,4,0,0.2,5.2,950,9.5,1,950.0
d28b7621-5b54-472d-ad41-829cdbcac28d,42,UK,Enterprise,5,120,600,7,4,1,8,0,0.1111111111111111,5.0,600,4.8,0,600.0
c5e796d5-6123-46dd-9ff5-cd5d181d6cae,33,USA,Pro,33,50,1650,2,2,3,17,0,0.05555555555555555,1.6,1650,10.3,0,1650.0
8c46452c-79de-4e78-9b8f-884a49e2f6f2,34,USA,Basic,11,20,220,5,3,0,53,1,0.018518518518518517,3.6,220,5.8,1,110.0
77a1d895-b54f-4c5e-9b1e-12374a2201c9,35,Germany,Pro,39,50,1950,2,3,1,41,0,0.023809523809523808,1.8,1950,12.5,1,1950.0
c3cd083e-67d2-4143-8870-21b017d29635,20,India,Basic,24,20,480,5,4,0,44,1,0.022222222222222223,3.8,480,9.7,1,240.0
f7e32668-5547-4b7b-993d-d8de211fae90,49,UK,Pro,45,50,2250,3,1,0,18,0,0.05263157894736842,1.9999999999999998,2250,15.0,0,2250.0
c14a1b42-0820-4088-8959-f10cd13002b8,69,Canada,Basic,33,20,660,7,5,1,40,0,0.024390243902439025,5.2,660,13.200000000000001,1,660.0
010449f2-9abd-40b0-85c1-b57f37b774e4,19,India,Enterprise,36,120,4320,7,4,2,52,1,0.018867924528301886,5.0,4320,13.899999999999999,1,2160.0
a0d4a34b-eea7-42b9-9bf5-7efb21aba6ed,61,USA,Basic,20,20,400,1,1,1,41,0,0.023809523809523808,0.8,400,6.3,0,400.0
78d1442d-b929-45d8-aad9-bc37c18a444f,22,India,Pro,44,50,2200,7,0,2,32,0,0.030303030303030304,4.2,2200,16.3,1,2200.0
1ae91c27-7968-4356-8693-3aaa26c09dcf,44,UK,Enterprise,11,120,1320,6,5,1,52,0,0.018867924528301886,4.6,1320,6.1,1,1320.0
ea574fc6-48a4-4f08-8b87-e73aada795bf,63,UK,Pro,47,50,2350,4,3,1,30,0,0.03225806451612903,3.0,2350,15.900000000000002,0,2350.0
004768a9-6481-4f56-b1f8-9352e3f9eb0a,27,India,Basic,28,20,560,3,5,2,3,0,0.25,2.8,560,9.5,0,560.0
d12628f1-b1e3-482c-8f37-266ce93e142c,54,India,Basic,41,20,820,7,2,2,46,0,0.02127659574468085,4.6000000000000005,820,15.399999999999999,0,820.0
52f3b7bb-42e2-4cad-9b34-56cd58446e1b,66,UK,Pro,29,50,1450,5,2,0,43,0,0.022727272727272728,3.4,1450,11.2,0,1450.0
7f802184-d24b-411c-a4fa-04d0e79325ea,25,UK,Pro,12,50,600,5,2,2,28,0,0.034482758620689655,3.4,600,5.699999999999999,0,600.0
65a26173-eb3f-40be-810b-1b8540894baf,37,USA,Enterprise,5,120,600,3,3,1,27,0,0.03571428571428571,2.4,600,2.8,0,600.0
e4327203-6075-4d15-8b44-f9461f0f39f9,61,Germany,Enterprise,36,120,4320,5,2,1,6,0,0.14285714285714285,3.4,4320,13.1,0,4320.0
d5217eac-6bda-4ced-8c8c-e09d73af4eef,32,Canada,Enterprise,9,120,1080,7,3,0,36,0,0.02702702702702703,4.800000000000001,1080,6.199999999999999,0,1080.0
d46c0e8b-c080-4006-97f0-67086ebc70a5,69,India,Enterprise,12,120,1440,3,1,0,29,0,0.03333333333333333,1.9999999999999998,1440,5.1,0,1440.0
f37dcc4f-4fa9-45c0-8e4a-a8126317fa32,65,Germany,Basic,7,20,140,5,3,3,34,1,0.02857142857142857,3.6,140,3.9999999999999996,1,70.0
e5cf020b-efd7-40e9-a3b7-959c875c9011,25,Germany,Pro,7,50,350,3,2,3,28,1,0.034482758620689655,2.1999999999999997,350,3.0,1,175.0
4faa7f1e-dff8-4510-95db-d64d562131ab,19,UK,Enterprise,3,120,360,8,3,2,31,0,0.03125,5.4,360,4.5,0,360.0
d368a412-fb0a-43e9-9e4c-9bdd860f1769,58,Canada,Enterprise,31,120,3720,5,2,0,54,0,0.01818181818181818,3.4,3720,11.799999999999999,1,3720.0
7bbbf7b4-c938-426d-84cd-0398776dc038,19,UK,Pro,17,50,850,6,2,2,17,0,0.05555555555555555,3.9999999999999996,850,7.699999999999999,0,850.0
a7eeb860-78e2-4c64-9c4e-a9646c840a4f,50,UK,Enterprise,8,120,960,2,0,2,55,0,0.017857142857142856,1.2,960,3.0,0,960.0
f5744b23-ec49-4d4e-bf53-3945e49bc7b6,66,India,Enterprise,23,120,2760,2,2,2,55,0,0.017857142857142856,1.6,2760,7.499999999999999,0,2760.0
228198e2-2219-4fcf-8db0-8b6131fc51f6,27,USA,Pro,14,50,700,6,1,1,13,0,0.07142857142857142,3.8,700,7.0,0,700.0
f54789b5-3e42-4e4f-8858-e0e7ff37aea6,37,Canada,Pro,31,50,1550,4,0,0,14,0,0.06666666666666667,2.4,1550,11.299999999999999,1,1550.0
9e2c1fb3-ea73-4b37-aaea-684790af45f1,26,Germany,Basic,41,20,820,6,3,0,15,0,0.0625,4.199999999999999,820,15.299999999999999,1,820.0
99568264-f870-47f9-ba1d-b5441761fb02,35,India,Basic,32,20,640,4,3,2,22,0,0.043478260869565216,3.0,640,11.2,0,640.0
